SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_2694,user_2497,2/26/2025 17:41,product_page,Tablet,India,Direct,150,4,0
session_2695,user_1049,6/17/2025 9:24,home,Desktop,Germany,Direct,29,0,1
session_2695,user_1049,6/17/2025 9:27,product_page,Desktop,Germany,Direct,157,2,1
session_2695,user_1049,6/17/2025 9:29,cart,Desktop,Germany,Direct,145,2,1
session_2695,user_1049,6/17/2025 9:30,checkout,Desktop,Germany,Direct,37,2,1
session_2695,user_1049,6/17/2025 9:30,confirmation,Desktop,Germany,Direct,40,0,1
session_2696,user_2198,1/21/2025 9:21,home,Mobile,France,Google,110,0,1
session_2696,user_2198,1/21/2025 9:23,product_page,Mobile,France,Google,83,5,1
session_2696,user_2198,1/21/2025 9:26,cart,Mobile,France,Google,179,5,1
session_2696,user_2198,1/21/2025 9:29,checkout,Mobile,France,Google,161,5,1
session_2696,user_2198,1/21/2025 9:29,confirmation,Mobile,France,Google,30,0,1
session_2697,user_1092,6/27/2025 9:04,home,Tablet,India,Direct,27,0,0
session_2697,user_1092,6/27/2025 9:06,product_page,Tablet,India,Direct,98,3,0
session_2698,user_2663,7/20/2025 3:36,home,Tablet,Canada,Social Media,110,0,1
session_2698,user_2663,7/20/2025 3:37,product_page,Tablet,Canada,Social Media,98,5,1
session_2698,user_2663,7/20/2025 3:38,cart,Tablet,Canada,Social Media,63,5,1
session_2698,user_2663,7/20/2025 3:40,checkout,Tablet,Canada,Social Media,99,5,1
session_2698,user_2663,7/20/2025 3:41,confirmation,Tablet,Canada,Social Media,72,0,1
session_2699,user_1234,5/21/2025 11:34,home,Tablet,Australia,Direct,160,0,0
session_2699,user_1234,5/21/2025 11:35,product_page,Tablet,Australia,Direct,44,2,0
session_2700,user_1496,8/1/2025 1:03,home,Mobile,UK,Direct,96,0,0
session_2701,user_1866,4/10/2025 1:26,home,Desktop,UK,Direct,129,0,0
session_2701,user_1866,4/10/2025 1:29,product_page,Desktop,UK,Direct,180,0,0
session_2702,user_2381,7/24/2025 7:20,home,Mobile,India,Direct,52,0,0
session_2702,user_2381,7/24/2025 7:23,product_page,Mobile,India,Direct,139,3,0
session_2703,user_1753,2/3/2025 14:06,home,Mobile,Germany,Email,109,0,0
session_2703,user_1753,2/3/2025 14:09,product_page,Mobile,Germany,Email,155,0,0
session_2703,user_1753,2/3/2025 14:10,cart,Mobile,Germany,Email,52,5,0
session_2704,user_2039,3/10/2025 4:21,home,Mobile,Canada,Email,177,0,0
session_2705,user_1689,1/28/2025 23:44,home,Mobile,France,Social Media,154,0,0
session_2705,user_1689,1/28/2025 23:45,product_page,Mobile,France,Social Media,59,4,0
session_2705,user_1689,1/28/2025 23:48,cart,Mobile,France,Social Media,180,4,0
session_2706,user_1409,1/8/2025 1:51,home,Mobile,UK,Email,115,0,0
session_2706,user_1409,1/8/2025 1:52,product_page,Mobile,UK,Email,21,0,0
session_2707,user_2926,4/3/2025 17:13,home,Tablet,Germany,Direct,136,0,0
session_2707,user_2926,4/3/2025 17:15,product_page,Tablet,Germany,Direct,85,2,0
session_2707,user_2926,4/3/2025 17:16,cart,Tablet,Germany,Direct,42,2,0
session_2708,user_2274,6/22/2025 10:24,home,Desktop,USA,Direct,175,0,0
session_2708,user_2274,6/22/2025 10:26,product_page,Desktop,USA,Direct,161,0,0
session_2709,user_1344,8/12/2025 8:58,home,Mobile,Canada,Google,22,0,0
session_2709,user_1344,8/12/2025 9:00,product_page,Mobile,Canada,Google,130,3,0
session_2710,user_1680,3/3/2025 1:49,home,Tablet,USA,Social Media,67,0,0
session_2710,user_1680,3/3/2025 1:52,product_page,Tablet,USA,Social Media,138,0,0
session_2711,user_1007,8/10/2025 13:28,home,Mobile,USA,Social Media,147,0,0
session_2711,user_1007,8/10/2025 13:29,product_page,Mobile,USA,Social Media,33,0,0
session_2712,user_2115,5/13/2025 23:38,home,Mobile,India,Email,108,0,0
session_2712,user_2115,5/13/2025 23:40,product_page,Mobile,India,Email,130,2,0
session_2713,user_1887,6/5/2025 6:15,home,Desktop,France,Email,46,0,0
session_2714,user_2657,3/4/2025 1:51,home,Mobile,Germany,Social Media,136,0,0
session_2714,user_2657,3/4/2025 1:52,product_page,Mobile,Germany,Social Media,72,3,0
session_2715,user_2989,1/7/2025 15:56,home,Mobile,UK,Email,84,0,0
session_2716,user_2934,1/14/2025 3:51,home,Tablet,India,Social Media,62,0,0
session_2716,user_2934,1/14/2025 3:51,product_page,Tablet,India,Social Media,24,1,0
session_2717,user_2686,6/13/2025 2:26,home,Desktop,Canada,Direct,21,0,0
session_2718,user_1487,8/29/2025 5:35,home,Mobile,UK,Social Media,127,0,0
session_2718,user_1487,8/29/2025 5:36,product_page,Mobile,UK,Social Media,104,5,0
session_2719,user_1290,3/23/2025 16:57,home,Mobile,Germany,Email,170,0,0
session_2720,user_1519,5/6/2025 4:06,home,Tablet,India,Direct,128,0,1
session_2720,user_1519,5/6/2025 4:07,product_page,Tablet,India,Direct,24,0,1
session_2720,user_1519,5/6/2025 4:09,cart,Tablet,India,Direct,162,0,1
session_2720,user_1519,5/6/2025 4:11,checkout,Tablet,India,Direct,78,1,1
session_2720,user_1519,5/6/2025 4:12,confirmation,Tablet,India,Direct,87,0,1
session_2721,user_2571,6/22/2025 23:48,home,Desktop,Australia,Social Media,46,0,0
session_2721,user_2571,6/22/2025 23:50,product_page,Desktop,Australia,Social Media,93,5,0
session_2722,user_2135,5/11/2025 2:21,home,Tablet,Germany,Direct,109,0,1
session_2722,user_2135,5/11/2025 2:22,product_page,Tablet,Germany,Direct,114,1,1
session_2722,user_2135,5/11/2025 2:23,cart,Tablet,Germany,Direct,46,1,1
session_2722,user_2135,5/11/2025 2:25,checkout,Tablet,Germany,Direct,101,1,1
session_2722,user_2135,5/11/2025 2:27,confirmation,Tablet,Germany,Direct,135,0,1
session_2723,user_1195,4/27/2025 10:37,home,Mobile,Canada,Direct,32,0,0
session_2724,user_2062,3/8/2025 22:30,home,Tablet,France,Google,41,0,0
session_2725,user_1401,6/9/2025 7:01,home,Mobile,Canada,Google,79,0,1
session_2725,user_1401,6/9/2025 7:01,product_page,Mobile,Canada,Google,41,0,1
session_2725,user_1401,6/9/2025 7:03,cart,Mobile,Canada,Google,112,0,1
session_2725,user_1401,6/9/2025 7:04,checkout,Mobile,Canada,Google,38,2,1
session_2725,user_1401,6/9/2025 7:07,confirmation,Mobile,Canada,Google,177,0,1
session_2726,user_1689,4/26/2025 10:02,home,Mobile,France,Google,55,0,0
session_2727,user_1238,8/13/2025 2:58,home,Tablet,UK,Email,38,0,0
session_2727,user_1238,8/13/2025 2:59,product_page,Tablet,UK,Email,78,5,0
session_2727,user_1238,8/13/2025 3:00,cart,Tablet,UK,Email,73,5,0
session_2728,user_2594,5/15/2025 13:26,home,Mobile,Germany,Direct,15,0,0
session_2728,user_2594,5/15/2025 13:29,product_page,Mobile,Germany,Direct,164,0,0
session_2729,user_2081,1/8/2025 14:47,home,Desktop,UK,Direct,171,0,0
session_2729,user_2081,1/8/2025 14:47,product_page,Desktop,UK,Direct,22,0,0
session_2729,user_2081,1/8/2025 14:49,cart,Desktop,UK,Direct,82,0,0
session_2730,user_1777,3/2/2025 5:41,home,Mobile,UK,Social Media,177,0,0
session_2730,user_1777,3/2/2025 5:42,product_page,Mobile,UK,Social Media,27,5,0
session_2731,user_2676,8/3/2025 15:28,home,Mobile,Canada,Google,60,0,1
session_2731,user_2676,8/3/2025 15:30,product_page,Mobile,Canada,Google,140,0,1
session_2731,user_2676,8/3/2025 15:32,cart,Mobile,Canada,Google,113,0,1
session_2731,user_2676,8/3/2025 15:34,checkout,Mobile,Canada,Google,76,3,1
session_2731,user_2676,8/3/2025 15:36,confirmation,Mobile,Canada,Google,168,0,1
session_2732,user_1837,1/31/2025 0:58,home,Desktop,Australia,Direct,126,0,0
session_2732,user_1837,1/31/2025 1:00,product_page,Desktop,Australia,Direct,161,3,0
session_2733,user_1508,5/2/2025 20:07,home,Mobile,France,Direct,45,0,0
session_2733,user_1508,5/2/2025 20:09,product_page,Mobile,France,Direct,138,1,0
session_2734,user_1164,7/10/2025 3:31,home,Tablet,UK,Direct,88,0,0
session_2734,user_1164,7/10/2025 3:33,product_page,Tablet,UK,Direct,140,3,0
session_2735,user_1504,7/14/2025 1:28,home,Mobile,UK,Direct,80,0,0
session_2736,user_1962,4/20/2025 7:26,home,Mobile,Canada,Social Media,173,0,0
session_2736,user_1962,4/20/2025 7:29,product_page,Mobile,Canada,Social Media,175,4,0
session_2736,user_1962,4/20/2025 7:29,cart,Mobile,Canada,Social Media,48,4,0
session_2737,user_2471,2/24/2025 2:46,home,Desktop,Australia,Social Media,159,0,0
session_2737,user_2471,2/24/2025 2:46,product_page,Desktop,Australia,Social Media,35,4,0
session_2738,user_2428,3/8/2025 2:19,home,Tablet,Australia,Social Media,126,0,1
session_2738,user_2428,3/8/2025 2:22,product_page,Tablet,Australia,Social Media,164,5,1
session_2738,user_2428,3/8/2025 2:25,cart,Tablet,Australia,Social Media,147,5,1
session_2738,user_2428,3/8/2025 2:27,checkout,Tablet,Australia,Social Media,117,5,1
session_2738,user_2428,3/8/2025 2:28,confirmation,Tablet,Australia,Social Media,68,0,1
session_2739,user_2143,2/14/2025 12:54,home,Tablet,Germany,Google,88,0,0
session_2740,user_1838,6/28/2025 21:13,home,Mobile,France,Social Media,53,0,0
session_2740,user_1838,6/28/2025 21:13,product_page,Mobile,France,Social Media,44,0,0
session_2741,user_1961,6/2/2025 14:07,home,Mobile,Germany,Email,111,0,0
session_2742,user_1552,4/11/2025 13:34,home,Tablet,France,Email,24,0,0
session_2742,user_1552,4/11/2025 13:36,product_page,Tablet,France,Email,169,2,0
session_2742,user_1552,4/11/2025 13:37,cart,Tablet,France,Email,39,2,0
session_2743,user_2895,4/19/2025 20:19,home,Desktop,France,Social Media,132,0,0
session_2743,user_2895,4/19/2025 20:22,product_page,Desktop,France,Social Media,171,5,0
session_2743,user_2895,4/19/2025 20:25,cart,Desktop,France,Social Media,175,5,0
session_2744,user_1851,8/26/2025 17:20,home,Tablet,Canada,Google,56,0,0
session_2744,user_1851,8/26/2025 17:22,product_page,Tablet,Canada,Google,115,0,0
session_2744,user_1851,8/26/2025 17:24,cart,Tablet,Canada,Google,119,5,0
session_2744,user_1851,8/26/2025 17:26,checkout,Tablet,Canada,Google,133,5,0
session_2745,user_2561,3/15/2025 12:35,home,Tablet,Germany,Social Media,16,0,0
session_2745,user_2561,3/15/2025 12:38,product_page,Tablet,Germany,Social Media,166,5,0
session_2746,user_1791,4/23/2025 6:02,home,Tablet,UK,Direct,165,0,0
session_2746,user_1791,4/23/2025 6:05,product_page,Tablet,UK,Direct,157,0,0
session_2747,user_2334,4/9/2025 10:12,home,Tablet,UK,Google,70,0,0
session_2748,user_2785,6/27/2025 20:41,home,Desktop,UK,Social Media,136,0,0
session_2748,user_2785,6/27/2025 20:42,product_page,Desktop,UK,Social Media,110,2,0
session_2748,user_2785,6/27/2025 20:44,cart,Desktop,UK,Social Media,118,2,0
session_2749,user_1913,2/17/2025 18:49,home,Desktop,Australia,Google,32,0,1
session_2749,user_1913,2/17/2025 18:51,product_page,Desktop,Australia,Google,164,0,1
session_2749,user_1913,2/17/2025 18:52,cart,Desktop,Australia,Google,49,0,1
session_2749,user_1913,2/17/2025 18:54,checkout,Desktop,Australia,Google,83,2,1
session_2749,user_1913,2/17/2025 18:56,confirmation,Desktop,Australia,Google,122,0,1
session_2750,user_2402,8/1/2025 10:08,home,Desktop,Canada,Google,150,0,1
session_2750,user_2402,8/1/2025 10:10,product_page,Desktop,Canada,Google,168,0,1
session_2750,user_2402,8/1/2025 10:13,cart,Desktop,Canada,Google,171,5,1
session_2750,user_2402,8/1/2025 10:14,checkout,Desktop,Canada,Google,72,5,1
session_2750,user_2402,8/1/2025 10:15,confirmation,Desktop,Canada,Google,23,0,1
session_2751,user_1294,6/16/2025 2:55,home,Tablet,Germany,Google,23,0,0
session_2752,user_2506,8/21/2025 22:02,home,Tablet,France,Direct,15,0,0
session_2752,user_2506,8/21/2025 22:03,product_page,Tablet,France,Direct,31,0,0
session_2753,user_1335,1/6/2025 22:29,home,Mobile,USA,Google,134,0,0
session_2753,user_1335,1/6/2025 22:29,product_page,Mobile,USA,Google,34,5,0
session_2754,user_1407,5/28/2025 6:20,home,Tablet,India,Social Media,45,0,0
session_2755,user_2465,7/12/2025 10:00,home,Mobile,India,Social Media,70,0,0
session_2755,user_2465,7/12/2025 10:01,product_page,Mobile,India,Social Media,110,3,0
session_2755,user_2465,7/12/2025 10:02,cart,Mobile,India,Social Media,16,3,0
session_2756,user_1500,1/27/2025 4:31,home,Tablet,Germany,Social Media,54,0,0
session_2756,user_1500,1/27/2025 4:31,product_page,Tablet,Germany,Social Media,22,2,0
session_2756,user_1500,1/27/2025 4:33,cart,Tablet,Germany,Social Media,136,2,0
session_2757,user_2993,7/14/2025 22:05,home,Desktop,France,Email,19,0,1
session_2757,user_2993,7/14/2025 22:07,product_page,Desktop,France,Email,149,2,1
session_2757,user_2993,7/14/2025 22:10,cart,Desktop,France,Email,179,2,1
session_2757,user_2993,7/14/2025 22:13,checkout,Desktop,France,Email,152,2,1
session_2757,user_2993,7/14/2025 22:15,confirmation,Desktop,France,Email,146,0,1
session_2758,user_1096,6/27/2025 23:45,home,Desktop,France,Google,162,0,0
session_2758,user_1096,6/27/2025 23:47,product_page,Desktop,France,Google,133,0,0
session_2758,user_1096,6/27/2025 23:48,cart,Desktop,France,Google,43,5,0
session_2758,user_1096,6/27/2025 23:49,checkout,Desktop,France,Google,53,5,0
session_2759,user_1884,7/30/2025 18:56,home,Mobile,UK,Google,55,0,0
session_2759,user_1884,7/30/2025 18:59,product_page,Mobile,UK,Google,175,0,0
session_2760,user_1931,1/16/2025 17:39,home,Desktop,Australia,Google,31,0,0
session_2761,user_1992,2/21/2025 10:30,home,Tablet,UK,Social Media,118,0,0
session_2762,user_1753,5/30/2025 3:55,home,Desktop,UK,Direct,90,0,1
session_2762,user_1753,5/30/2025 3:56,product_page,Desktop,UK,Direct,69,2,1
session_2762,user_1753,5/30/2025 3:57,cart,Desktop,UK,Direct,94,2,1
session_2762,user_1753,5/30/2025 4:00,checkout,Desktop,UK,Direct,172,2,1
session_2762,user_1753,5/30/2025 4:02,confirmation,Desktop,UK,Direct,96,0,1
session_2763,user_2546,4/28/2025 4:22,home,Desktop,UK,Direct,53,0,0
session_2764,user_1909,7/1/2025 1:32,home,Tablet,Canada,Email,169,0,0
session_2765,user_1185,2/14/2025 18:20,home,Desktop,India,Google,21,0,0
session_2765,user_1185,2/14/2025 18:21,product_page,Desktop,India,Google,107,5,0
session_2765,user_1185,2/14/2025 18:24,cart,Desktop,India,Google,152,5,0
session_2765,user_1185,2/14/2025 18:24,checkout,Desktop,India,Google,17,5,0
session_2766,user_2901,6/4/2025 15:31,home,Desktop,Canada,Social Media,84,0,1
session_2766,user_2901,6/4/2025 15:33,product_page,Desktop,Canada,Social Media,120,3,1
session_2766,user_2901,6/4/2025 15:34,cart,Desktop,Canada,Social Media,75,3,1
session_2766,user_2901,6/4/2025 15:35,checkout,Desktop,Canada,Social Media,65,3,1
session_2766,user_2901,6/4/2025 15:36,confirmation,Desktop,Canada,Social Media,86,0,1
session_2767,user_1574,7/7/2025 5:03,home,Tablet,USA,Social Media,138,0,0
session_2768,user_1679,1/19/2025 17:59,home,Desktop,France,Direct,153,0,0
session_2768,user_1679,1/19/2025 18:01,product_page,Desktop,France,Direct,121,0,0
session_2768,user_1679,1/19/2025 18:03,cart,Desktop,France,Direct,145,0,0
session_2769,user_1651,6/30/2025 1:57,home,Mobile,UK,Direct,68,0,0
session_2769,user_1651,6/30/2025 1:58,product_page,Mobile,UK,Direct,87,0,0
session_2770,user_1009,7/5/2025 11:43,home,Mobile,Australia,Social Media,140,0,0
session_2771,user_1417,3/14/2025 22:00,home,Tablet,Australia,Social Media,147,0,1
session_2771,user_1417,3/14/2025 22:02,product_page,Tablet,Australia,Social Media,107,5,1
session_2771,user_1417,3/14/2025 22:04,cart,Tablet,Australia,Social Media,125,5,1
session_2771,user_1417,3/14/2025 22:05,checkout,Tablet,Australia,Social Media,59,5,1
session_2771,user_1417,3/14/2025 22:07,confirmation,Tablet,Australia,Social Media,129,0,1
session_2772,user_1050,3/6/2025 2:44,home,Desktop,Australia,Social Media,118,0,0
session_2772,user_1050,3/6/2025 2:44,product_page,Desktop,Australia,Social Media,34,0,0
session_2773,user_2559,1/19/2025 21:36,home,Mobile,Canada,Google,117,0,0
session_2773,user_2559,1/19/2025 21:39,product_page,Mobile,Canada,Google,155,3,0
session_2774,user_1479,5/25/2025 18:26,home,Desktop,Canada,Google,99,0,0
session_2775,user_1256,8/13/2025 3:39,home,Desktop,UK,Google,177,0,0
session_2776,user_2782,1/30/2025 9:06,home,Tablet,Australia,Social Media,43,0,0
session_2776,user_2782,1/30/2025 9:08,product_page,Tablet,Australia,Social Media,101,1,0
session_2777,user_1197,6/3/2025 19:30,home,Desktop,Germany,Direct,74,0,0
session_2778,user_2767,4/18/2025 15:18,home,Tablet,Germany,Social Media,176,0,0
session_2778,user_2767,4/18/2025 15:18,product_page,Tablet,Germany,Social Media,33,5,0
session_2779,user_2837,3/2/2025 15:55,home,Desktop,Germany,Email,38,0,0
session_2780,user_1855,3/10/2025 21:00,home,Desktop,Canada,Email,37,0,0
session_2780,user_1855,3/10/2025 21:00,product_page,Desktop,Canada,Email,26,1,0
session_2781,user_1736,2/19/2025 9:24,home,Mobile,Australia,Email,148,0,0
session_2781,user_1736,2/19/2025 9:26,product_page,Mobile,Australia,Email,125,1,0
session_2782,user_1863,4/7/2025 10:36,home,Desktop,Australia,Email,130,0,0
session_2782,user_1863,4/7/2025 10:38,product_page,Desktop,Australia,Email,150,2,0
session_2782,user_1863,4/7/2025 10:41,cart,Desktop,Australia,Email,166,2,0
session_2783,user_1461,4/9/2025 9:01,home,Mobile,Germany,Email,176,0,0
session_2783,user_1461,4/9/2025 9:02,product_page,Mobile,Germany,Email,16,5,0
session_2784,user_1823,2/14/2025 6:35,home,Mobile,UK,Social Media,22,0,0
session_2784,user_1823,2/14/2025 6:36,product_page,Mobile,UK,Social Media,32,4,0
session_2785,user_2980,2/22/2025 21:33,home,Mobile,Germany,Google,111,0,0
session_2785,user_2980,2/22/2025 21:34,product_page,Mobile,Germany,Google,57,0,0
session_2786,user_2561,6/1/2025 10:21,home,Desktop,UK,Direct,41,0,0
session_2786,user_2561,6/1/2025 10:23,product_page,Desktop,UK,Direct,92,4,0
session_2787,user_1182,7/10/2025 6:41,home,Mobile,Australia,Google,78,0,0
session_2788,user_2900,7/24/2025 6:57,home,Desktop,France,Email,139,0,0
session_2788,user_2900,7/24/2025 7:00,product_page,Desktop,France,Email,147,0,0
session_2789,user_1178,7/14/2025 0:51,home,Tablet,Canada,Email,90,0,0
session_2789,user_1178,7/14/2025 0:53,product_page,Tablet,Canada,Email,87,5,0
session_2790,user_1658,2/12/2025 11:36,home,Mobile,USA,Direct,128,0,0
session_2790,user_1658,2/12/2025 11:39,product_page,Mobile,USA,Direct,157,4,0
session_2791,user_1590,5/5/2025 14:43,home,Mobile,UK,Direct,31,0,1
session_2791,user_1590,5/5/2025 14:43,product_page,Mobile,UK,Direct,28,0,1
session_2791,user_1590,5/5/2025 14:45,cart,Mobile,UK,Direct,88,3,1
session_2791,user_1590,5/5/2025 14:45,checkout,Mobile,UK,Direct,24,3,1
session_2791,user_1590,5/5/2025 14:46,confirmation,Mobile,UK,Direct,35,0,1
session_2792,user_1109,6/24/2025 2:13,home,Tablet,USA,Social Media,67,0,1
session_2792,user_1109,6/24/2025 2:15,product_page,Tablet,USA,Social Media,108,0,1
session_2792,user_1109,6/24/2025 2:17,cart,Tablet,USA,Social Media,130,0,1
session_2792,user_1109,6/24/2025 2:18,checkout,Tablet,USA,Social Media,29,1,1
session_2792,user_1109,6/24/2025 2:19,confirmation,Tablet,USA,Social Media,47,0,1
session_2793,user_1726,2/8/2025 12:27,home,Tablet,USA,Direct,57,0,1
session_2793,user_1726,2/8/2025 12:28,product_page,Tablet,USA,Direct,24,0,1
session_2793,user_1726,2/8/2025 12:29,cart,Tablet,USA,Direct,86,3,1
session_2793,user_1726,2/8/2025 12:31,checkout,Tablet,USA,Direct,76,3,1
session_2793,user_1726,2/8/2025 12:32,confirmation,Tablet,USA,Direct,72,0,1
session_2794,user_2227,3/23/2025 23:48,home,Mobile,Germany,Google,61,0,0
session_2794,user_2227,3/23/2025 23:51,product_page,Mobile,Germany,Google,128,0,0
session_2795,user_1560,6/16/2025 18:32,home,Tablet,Germany,Social Media,148,0,0
session_2795,user_1560,6/16/2025 18:35,product_page,Tablet,Germany,Social Media,138,0,0
session_2795,user_1560,6/16/2025 18:36,cart,Tablet,Germany,Social Media,104,5,0
session_2796,user_2085,8/15/2025 10:59,home,Desktop,India,Social Media,57,0,0
session_2796,user_2085,8/15/2025 11:00,product_page,Desktop,India,Social Media,95,1,0
session_2797,user_1959,5/28/2025 2:16,home,Tablet,France,Email,162,0,0
session_2797,user_1959,5/28/2025 2:18,product_page,Tablet,France,Email,115,0,0
session_2798,user_1600,8/23/2025 10:25,home,Mobile,Canada,Direct,168,0,0
session_2798,user_1600,8/23/2025 10:25,product_page,Mobile,Canada,Direct,18,0,0
session_2799,user_2438,7/31/2025 7:29,home,Tablet,Canada,Direct,82,0,0
session_2799,user_2438,7/31/2025 7:30,product_page,Tablet,Canada,Direct,68,0,0
session_2800,user_1366,4/24/2025 14:05,home,Mobile,Canada,Social Media,22,0,0
session_2800,user_1366,4/24/2025 14:06,product_page,Mobile,Canada,Social Media,73,3,0
session_2801,user_1638,7/18/2025 9:58,home,Desktop,USA,Email,49,0,0
session_2801,user_1638,7/18/2025 9:59,product_page,Desktop,USA,Email,32,5,0
session_2801,user_1638,7/18/2025 9:59,cart,Desktop,USA,Email,23,5,0
session_2802,user_2351,4/14/2025 11:33,home,Desktop,Canada,Direct,170,0,0
session_2802,user_2351,4/14/2025 11:35,product_page,Desktop,Canada,Direct,114,0,0
session_2803,user_1257,1/20/2025 19:32,home,Desktop,India,Email,24,0,0
session_2803,user_1257,1/20/2025 19:35,product_page,Desktop,India,Email,154,4,0
session_2803,user_1257,1/20/2025 19:35,cart,Desktop,India,Email,28,4,0
session_2804,user_2778,6/28/2025 9:57,home,Tablet,UK,Social Media,57,0,1
session_2804,user_2778,6/28/2025 9:59,product_page,Tablet,UK,Social Media,148,2,1
session_2804,user_2778,6/28/2025 10:00,cart,Tablet,UK,Social Media,76,2,1
session_2804,user_2778,6/28/2025 10:03,checkout,Tablet,UK,Social Media,158,2,1
session_2804,user_2778,6/28/2025 10:04,confirmation,Tablet,UK,Social Media,76,0,1
session_2805,user_1910,8/26/2025 15:40,home,Mobile,UK,Google,32,0,1
session_2805,user_1910,8/26/2025 15:41,product_page,Mobile,UK,Google,104,0,1
session_2805,user_1910,8/26/2025 15:43,cart,Mobile,UK,Google,110,0,1
session_2805,user_1910,8/26/2025 15:44,checkout,Mobile,UK,Google,63,3,1
session_2805,user_1910,8/26/2025 15:47,confirmation,Mobile,UK,Google,162,0,1
session_2806,user_2896,8/5/2025 16:26,home,Mobile,Germany,Email,52,0,0
session_2807,user_1996,4/28/2025 21:01,home,Desktop,UK,Email,37,0,0
session_2807,user_1996,4/28/2025 21:04,product_page,Desktop,UK,Email,128,1,0
session_2808,user_2142,1/17/2025 4:36,home,Mobile,India,Email,40,0,0
session_2808,user_2142,1/17/2025 4:37,product_page,Mobile,India,Email,34,5,0
session_2809,user_1790,5/10/2025 11:39,home,Desktop,India,Email,69,0,0
session_2809,user_1790,5/10/2025 11:42,product_page,Desktop,India,Email,179,3,0
session_2809,user_1790,5/10/2025 11:44,cart,Desktop,India,Email,112,3,0
session_2810,user_1586,6/28/2025 15:06,home,Mobile,India,Google,173,0,0
session_2811,user_1085,2/26/2025 0:09,home,Desktop,Canada,Social Media,90,0,0
session_2811,user_1085,2/26/2025 0:12,product_page,Desktop,Canada,Social Media,126,2,0
session_2812,user_1764,7/3/2025 15:41,home,Tablet,Germany,Google,146,0,0
session_2812,user_1764,7/3/2025 15:43,product_page,Tablet,Germany,Google,116,4,0
session_2813,user_1449,5/19/2025 20:33,home,Mobile,Australia,Email,106,0,1
session_2813,user_1449,5/19/2025 20:36,product_page,Mobile,Australia,Email,161,5,1
session_2813,user_1449,5/19/2025 20:39,cart,Mobile,Australia,Email,171,5,1
session_2813,user_1449,5/19/2025 20:40,checkout,Mobile,Australia,Email,49,5,1
session_2813,user_1449,5/19/2025 20:43,confirmation,Mobile,Australia,Email,174,0,1
session_2814,user_1330,1/21/2025 8:29,home,Tablet,Australia,Direct,43,0,0
session_2814,user_1330,1/21/2025 8:31,product_page,Tablet,Australia,Direct,105,0,0
session_2815,user_1874,2/22/2025 11:24,home,Tablet,Australia,Email,125,0,0
session_2815,user_1874,2/22/2025 11:25,product_page,Tablet,Australia,Email,25,0,0
session_2815,user_1874,2/22/2025 11:28,cart,Tablet,Australia,Email,165,0,0
session_2816,user_1295,8/9/2025 10:26,home,Tablet,UK,Google,115,0,0
session_2816,user_1295,8/9/2025 10:28,product_page,Tablet,UK,Google,113,4,0
session_2817,user_1351,2/19/2025 16:02,home,Tablet,Australia,Social Media,100,0,1
session_2817,user_1351,2/19/2025 16:03,product_page,Tablet,Australia,Social Media,47,0,1
session_2817,user_1351,2/19/2025 16:05,cart,Tablet,Australia,Social Media,100,0,1
session_2817,user_1351,2/19/2025 16:07,checkout,Tablet,Australia,Social Media,125,1,1
session_2817,user_1351,2/19/2025 16:10,confirmation,Tablet,Australia,Social Media,175,0,1
session_2818,user_2116,3/10/2025 14:51,home,Mobile,Australia,Email,84,0,0
session_2818,user_2116,3/10/2025 14:53,product_page,Mobile,Australia,Email,128,0,0
session_2819,user_1306,8/1/2025 13:33,home,Tablet,Germany,Direct,165,0,1
session_2819,user_1306,8/1/2025 13:34,product_page,Tablet,Germany,Direct,70,2,1
session_2819,user_1306,8/1/2025 13:36,cart,Tablet,Germany,Direct,152,2,1
session_2819,user_1306,8/1/2025 13:38,checkout,Tablet,Germany,Direct,106,2,1
session_2819,user_1306,8/1/2025 13:40,confirmation,Tablet,Germany,Direct,107,0,1
session_2820,user_1757,5/15/2025 7:12,home,Mobile,France,Email,98,0,0
session_2820,user_1757,5/15/2025 7:14,product_page,Mobile,France,Email,156,0,0
session_2821,user_1562,6/14/2025 12:35,home,Mobile,USA,Google,58,0,0
session_2821,user_1562,6/14/2025 12:38,product_page,Mobile,USA,Google,143,3,0
session_2822,user_2269,5/29/2025 6:34,home,Mobile,Australia,Email,114,0,0
session_2822,user_2269,5/29/2025 6:35,product_page,Mobile,Australia,Email,72,0,0
session_2822,user_2269,5/29/2025 6:38,cart,Mobile,Australia,Email,164,5,0
session_2823,user_1455,7/10/2025 19:41,home,Desktop,USA,Social Media,68,0,0
session_2823,user_1455,7/10/2025 19:41,product_page,Desktop,USA,Social Media,30,0,0
session_2824,user_1718,6/26/2025 4:17,home,Tablet,Germany,Direct,38,0,0
session_2824,user_1718,6/26/2025 4:18,product_page,Tablet,Germany,Direct,41,5,0
session_2825,user_2338,3/21/2025 9:56,home,Mobile,Australia,Google,120,0,1
session_2825,user_2338,3/21/2025 9:59,product_page,Mobile,Australia,Google,148,4,1
session_2825,user_2338,3/21/2025 10:01,cart,Mobile,Australia,Google,119,4,1
session_2825,user_2338,3/21/2025 10:02,checkout,Mobile,Australia,Google,80,4,1
session_2825,user_2338,3/21/2025 10:04,confirmation,Mobile,Australia,Google,94,0,1
